,time,value
3169,09:51:20,61
3170,09:51:25,60
3171,09:51:40,60
3172,09:51:55,61
3173,09:52:00,63
3174,09:52:05,64
3175,09:52:10,65
3176,09:52:15,67
3177,09:52:20,67
3178,09:52:25,68
3179,09:52:30,69
3180,09:52:45,69
3181,09:52:55,77
3182,09:53:05,76
3183,09:53:10,75
3184,09:53:25,75
3185,09:53:30,70
3186,09:53:45,70
3187,09:53:50,68
3188,09:53:55,64
3189,09:54:00,61
3190,09:54:05,59
3191,09:54:20,64
3192,09:54:30,72
3193,09:54:40,69
3194,09:54:50,65
3195,09:55:00,58
3196,09:55:10,60
3197,09:55:20,66
3198,09:55:30,68
3199,09:55:35,69
3200,09:55:50,63
3201,09:56:00,61
3202,09:56:10,66
3203,09:56:20,67
3204,09:56:30,65
3205,09:56:40,73
3206,09:56:45,74
3207,09:56:55,73
3208,09:57:10,74
3209,09:57:25,74
3210,09:57:30,74
3211,09:57:35,74
3212,09:57:50,74
3213,09:57:55,75
3214,09:58:00,77
3215,09:58:15,77
3216,09:58:20,73
3217,09:58:35,73
3218,09:58:40,72
3219,09:58:45,72
3220,09:59:00,72
3221,09:59:10,73
3222,09:59:20,73
3223,09:59:35,73
3224,09:59:40,72
3225,09:59:55,72
3226,10:00:10,71
3227,10:00:15,71
3228,10:00:30,72
3229,10:00:35,71
3230,10:00:40,72
3231,10:00:55,72
3232,10:01:10,72
3233,10:01:20,70
3234,10:01:35,70
3235,10:01:45,71
3236,10:01:50,73
3237,10:01:55,74
3238,10:02:00,75
3239,10:02:10,76
3240,10:02:15,77
3241,10:02:20,79
3242,10:02:35,79
3243,10:02:50,79
3244,10:03:00,78
3245,10:03:05,78
3246,10:03:10,78
3247,10:03:25,78
3248,10:03:30,78
3249,10:03:40,79
3250,10:03:55,79
3251,10:04:00,78
3252,10:04:15,78
3253,10:04:20,77
3254,10:04:30,78
3255,10:04:40,76
3256,10:04:50,75
3257,10:05:00,74
3258,10:05:10,78
3259,10:05:20,77
3260,10:05:30,77
3261,10:05:45,77
3262,10:06:00,76
3263,10:06:10,74
3264,10:06:25,74
3265,10:06:40,74
3266,10:06:45,75
3267,10:07:00,75
3268,10:07:10,72
3269,10:07:25,72
3270,10:07:40,71
3271,10:07:55,72
3272,10:08:00,72
3273,10:08:05,72
3274,10:08:20,72
3275,10:08:25,72
3276,10:08:40,72
3277,10:08:45,71
3278,10:08:50,69
3279,10:08:55,68
3280,10:09:10,71
3281,10:09:15,73
3282,10:09:20,75
3283,10:09:25,73
3284,10:09:30,71
3285,10:09:35,73
3286,10:09:40,72
3287,10:09:45,73
3288,10:09:50,74
3289,10:09:55,75
3290,10:10:10,79
3291,10:10:20,80
3292,10:10:25,79
3293,10:10:30,79
3294,10:10:35,79
3295,10:10:40,80
3296,10:10:45,79
3297,10:10:55,78
3298,10:11:10,78
3299,10:11:20,79
3300,10:11:25,79
3301,10:11:30,80
3302,10:11:45,80
3303,10:12:00,81
3304,10:12:10,79
3305,10:12:20,78
3306,10:12:30,79
3307,10:12:40,80
3308,10:12:55,80
3309,10:13:10,80
3310,10:13:20,82
3311,10:13:30,82
3312,10:13:45,82
3313,10:13:50,81
3314,10:14:00,80
3315,10:14:15,80
3316,10:14:30,79
3317,10:14:45,79
3318,10:14:50,79
3319,10:15:00,78
3320,10:15:15,78
3321,10:15:25,80
3322,10:15:30,81
3323,10:15:40,82
3324,10:15:50,83
3325,10:16:00,82
3326,10:16:15,82
3327,10:16:20,82
3328,10:16:30,84
3329,10:16:40,83
3330,10:16:50,84
3331,10:17:00,84
3332,10:17:15,84
3333,10:17:30,84
3334,10:17:40,83
3335,10:17:50,86
3336,10:18:00,84
3337,10:18:15,84
3338,10:18:30,83
3339,10:18:45,83
3340,10:19:00,83
3341,10:19:10,81
3342,10:19:20,82
3343,10:19:35,82
3344,10:19:40,81
3345,10:19:55,82
3346,10:20:05,81
3347,10:20:15,81
3348,10:20:30,81
3349,10:20:45,80
3350,10:20:50,79
3351,10:20:55,80
3352,10:21:10,80
3353,10:21:25,80
3354,10:21:30,80
3355,10:21:35,80
3356,10:21:50,80
3357,10:21:55,80
3358,10:22:00,80
3359,10:22:10,80
3360,10:22:15,80
3361,10:22:25,80
3362,10:22:40,80
3363,10:22:50,77
3364,10:22:55,77
3365,10:23:05,78
3366,10:23:10,79
3367,10:23:15,80
3368,10:23:30,79
3369,10:23:35,77
3370,10:23:40,77
3371,10:23:45,75
3372,10:23:50,73
3373,10:23:55,73
3374,10:24:10,73
3375,10:24:25,72
3376,10:24:30,71
3377,10:24:40,71
3378,10:24:45,70
3379,10:24:55,69
3380,10:25:10,69
3381,10:25:20,69
3382,10:25:35,69
3383,10:25:40,69
3384,10:25:55,69
3385,10:26:10,70
3386,10:26:20,71
3387,10:26:25,70
3388,10:26:40,71
3389,10:26:45,71
3390,10:26:50,70
3391,10:26:55,69
3392,10:27:10,69
3393,10:27:15,69
3394,10:27:30,69
3395,10:27:45,70
3396,10:28:00,70
3397,10:28:05,70
3398,10:28:10,71
3399,10:28:20,74
3400,10:28:25,73
3401,10:28:40,72
3402,10:28:45,73
3403,10:28:55,72
3404,10:29:00,73
3405,10:29:15,73
3406,10:29:20,71
3407,10:29:25,70
3408,10:29:30,70
3409,10:29:40,69
3410,10:29:50,75
3411,10:30:05,75
3412,10:30:10,79
3413,10:30:20,83
3414,10:30:30,77
3415,10:30:40,71
3416,10:30:50,72
3417,10:31:00,74
3418,10:31:15,74
3419,10:31:20,73
3420,10:31:30,74
3421,10:31:40,76
3422,10:31:50,79
3423,10:32:00,74
3424,10:32:10,75
3425,10:32:25,75
3426,10:32:40,77
3427,10:32:50,75
3428,10:33:05,75
3429,10:33:10,74
3430,10:33:20,73
3431,10:33:30,73
3432,10:33:35,72
3433,10:33:40,71
3434,10:33:55,71
3435,10:34:00,71
3436,10:34:10,73
3437,10:34:20,74
3438,10:34:30,72
3439,10:34:40,72
3440,10:34:45,73
3441,10:34:50,72
3442,10:34:55,71
3443,10:35:00,72
3444,10:35:15,72
3445,10:35:25,71
3446,10:35:35,71
3447,10:35:45,71
3448,10:35:50,70
3449,10:35:55,70
3450,10:36:05,70
3451,10:36:10,70
3452,10:36:25,70
3453,10:36:40,70
3454,10:36:50,70
3455,10:37:05,70
3456,10:37:20,70
3457,10:37:30,73
3458,10:37:40,72
3459,10:37:55,72
3460,10:38:00,70
3461,10:38:10,69
3462,10:38:20,68
3463,10:38:35,68
3464,10:38:40,67
3465,10:38:55,68
3466,10:39:10,68
3467,10:39:20,68
3468,10:39:25,69
3469,10:39:40,69
3470,10:39:45,70
3471,10:39:50,71
3472,10:40:00,72
3473,10:40:10,74
3474,10:40:25,74
3475,10:40:35,73
3476,10:40:50,73
3477,10:40:55,74
3478,10:41:10,74
3479,10:41:15,73
3480,10:41:25,73
3481,10:41:30,73
3482,10:41:40,73
3483,10:41:55,73
3484,10:42:00,74
3485,10:42:15,74
3486,10:42:20,73
3487,10:42:30,74
3488,10:42:40,75
3489,10:42:50,75
3490,10:43:00,74
3491,10:43:15,74
3492,10:43:30,74
3493,10:43:40,73
3494,10:43:50,72
3495,10:43:55,71
3496,10:44:10,71
3497,10:44:25,71
3498,10:44:35,70
3499,10:44:45,70
3500,10:44:55,70
3501,10:45:00,69
3502,10:45:15,67
3503,10:45:20,65
3504,10:45:30,66
3505,10:45:35,67
3506,10:45:40,66
3507,10:45:45,66
3508,10:46:00,66
3509,10:46:10,66
3510,10:46:15,67
3511,10:46:30,69
3512,10:46:40,71
3513,10:46:50,73
3514,10:47:00,74
3515,10:47:15,74
3516,10:47:20,74
3517,10:47:25,73
3518,10:47:40,73
3519,10:47:50,72
3520,10:48:05,72
3521,10:48:20,72
3522,10:48:25,71
3523,10:48:30,70
3524,10:48:45,70
3525,10:49:00,70
3526,10:49:15,71
3527,10:49:25,70
3528,10:49:40,71
3529,10:49:50,73
3530,10:50:05,73
3531,10:50:10,72
3532,10:50:20,74
3533,10:50:35,74
3534,10:50:50,74
3535,10:51:05,74
3536,10:51:20,74
3537,10:51:35,74
3538,10:51:50,74
3539,10:52:05,74
3540,10:52:10,77
3541,10:52:25,77
3542,10:52:40,78
3543,10:52:50,77
3544,10:53:00,77
3545,10:53:10,78
3546,10:53:20,79
3547,10:53:30,78
3548,10:53:40,76
3549,10:53:55,76
3550,10:54:00,77
3551,10:54:10,78
3552,10:54:20,77
3553,10:54:35,77
3554,10:54:50,80
3555,10:55:05,80
3556,10:55:20,80
3557,10:55:35,80
3558,10:55:40,79
3559,10:55:55,79
3560,10:56:10,79
3561,10:56:20,78
3562,10:56:30,79
3563,10:56:45,79
3564,10:56:50,79
3565,10:56:55,79
3566,10:57:10,79
3567,10:57:25,79
3568,10:57:30,79
3569,10:57:40,78
3570,10:57:45,78
3571,10:58:00,77
3572,10:58:10,77
3573,10:58:25,76
3574,10:58:40,76
3575,10:58:45,76
3576,10:59:00,77
3577,10:59:15,77
3578,10:59:30,77
3579,10:59:45,77
3580,10:59:50,76
3581,11:00:05,76
3582,11:00:10,75
3583,11:00:15,73
3584,11:00:20,74
3585,11:00:35,74
3586,11:00:40,74
3587,11:00:55,74
3588,11:01:00,76
3589,11:01:15,76
3590,11:01:20,75
3591,11:01:35,75
3592,11:01:50,75
3593,11:02:05,75
3594,11:02:10,74
3595,11:02:25,74
3596,11:02:30,74
3597,11:02:35,74
3598,11:02:40,73
3599,11:02:45,73
3600,11:02:50,73
3601,11:02:55,74
3602,11:03:10,74
3603,11:03:20,73
3604,11:03:25,72
3605,11:03:40,72
3606,11:03:50,71
3607,11:04:05,70
3608,11:04:20,70
3609,11:04:35,70
3610,11:04:45,70
3611,11:04:50,71
3612,11:05:00,72
3613,11:05:05,73
3614,11:05:20,73
3615,11:05:25,72
3616,11:05:30,73
3617,11:05:45,73
3618,11:05:50,72
3619,11:06:05,72
3620,11:06:10,73
3621,11:06:25,72
3622,11:06:30,74
3623,11:06:40,77
3624,11:06:45,77
3625,11:07:00,77
3626,11:07:15,77
3627,11:07:20,76
3628,11:07:35,76
3629,11:07:45,77
3630,11:07:50,79
3631,11:08:00,78
3632,11:08:15,78
3633,11:08:25,79
3634,11:08:40,79
3635,11:08:50,76
3636,11:09:05,76
3637,11:09:20,74
3638,11:09:25,74
3639,11:09:40,74
3640,11:09:45,75
3641,11:10:00,75
3642,11:10:10,76
3643,11:10:15,77
3644,11:10:30,77
3645,11:10:45,77
3646,11:10:50,78
3647,11:11:05,77
3648,11:11:20,77
3649,11:11:30,78
3650,11:11:40,79
3651,11:11:45,79
3652,11:12:00,79
3653,11:12:15,79
3654,11:12:30,80
3655,11:12:45,80
3656,11:12:50,80
3657,11:13:00,79
3658,11:13:10,76
3659,11:13:20,76
3660,11:13:30,76
3661,11:13:40,75
3662,11:13:50,74
3663,11:14:05,74
3664,11:14:10,75
3665,11:14:20,77
3666,11:14:30,77
3667,11:14:40,77
3668,11:14:45,78
3669,11:14:50,80
3670,11:15:00,78
3671,11:15:05,77
3672,11:15:10,75
3673,11:15:20,74
3674,11:15:35,74
3675,11:15:50,73
3676,11:16:05,73
3677,11:16:20,73
3678,11:16:30,74
3679,11:16:45,74
3680,11:16:55,75
3681,11:17:10,75
3682,11:17:25,74
3683,11:17:30,75
3684,11:17:35,74
3685,11:17:50,74
3686,11:18:05,74
3687,11:18:20,74
3688,11:18:35,74
3689,11:18:50,74
3690,11:19:05,74
3691,11:19:10,75
3692,11:19:25,75
3693,11:19:40,74
3694,11:19:55,74
3695,11:20:00,78
3696,11:20:10,77
3697,11:20:20,76
3698,11:20:30,77
3699,11:20:40,78
3700,11:20:50,75
3701,11:21:00,74
3702,11:21:15,74
3703,11:21:25,75
3704,11:21:40,75
3705,11:21:50,75
3706,11:22:00,76
3707,11:22:15,76
3708,11:22:30,75
3709,11:22:35,74
3710,11:22:50,74
3711,11:23:05,74
3712,11:23:10,73
3713,11:23:25,73
3714,11:23:30,73
3715,11:23:40,73
3716,11:23:50,74
3717,11:24:00,76
3718,11:24:15,76
3719,11:24:30,76
3720,11:24:45,76
3721,11:25:00,76
3722,11:25:15,76
3723,11:25:30,76
3724,11:25:45,76
3725,11:25:50,77
3726,11:26:00,75
3727,11:26:15,75
3728,11:26:20,74
3729,11:26:30,73
3730,11:26:45,73
3731,11:27:00,73
3732,11:27:05,74
3733,11:27:20,74
3734,11:27:35,73
3735,11:27:50,73
3736,11:28:05,73
3737,11:28:15,73
3738,11:28:30,73
3739,11:28:45,73
3740,11:29:00,73
3741,11:29:10,72
3742,11:29:15,71
3743,11:29:30,72
3744,11:29:40,74
3745,11:29:50,75
3746,11:30:00,77
3747,11:30:10,78
3748,11:30:20,77
3749,11:30:30,76
3750,11:30:45,76
3751,11:31:00,75
3752,11:31:10,73
3753,11:31:20,72
3754,11:31:35,72
3755,11:31:45,73
3756,11:31:55,74
3757,11:32:10,74
3758,11:32:20,72
3759,11:32:25,73
3760,11:32:35,74
3761,11:32:50,74
3762,11:32:55,73
3763,11:33:10,73
3764,11:33:25,73
3765,11:33:40,73
3766,11:33:55,73
3767,11:34:00,72
3768,11:34:10,72
3769,11:34:25,71
3770,11:34:40,71
3771,11:34:50,70
3772,11:34:55,69
3773,11:35:10,68
3774,11:35:20,68
3775,11:35:25,68
3776,11:35:30,69
3777,11:35:45,69
3778,11:36:00,69
3779,11:36:15,69
3780,11:36:30,69
3781,11:36:35,68
3782,11:36:40,67
3783,11:36:55,67
3784,11:37:00,68
3785,11:37:15,68
3786,11:37:20,68
3787,11:37:35,68
3788,11:37:50,68
3789,11:38:00,68
3790,11:38:05,68
3791,11:38:20,68
3792,11:38:25,67
3793,11:38:35,66
3794,11:38:40,67
3795,11:38:55,67
3796,11:39:00,65
3797,11:39:15,65
3798,11:39:30,66
3799,11:39:45,66
3800,11:39:55,67
3801,11:40:00,68
3802,11:40:05,69
3803,11:40:20,68
3804,11:40:30,68
3805,11:40:35,69
3806,11:40:40,70
3807,11:40:50,71
3808,11:40:55,70
3809,11:41:10,70
3810,11:41:20,71
3811,11:41:30,72
3812,11:41:40,75
3813,11:41:50,78
3814,11:42:00,77
3815,11:42:15,77
3816,11:42:20,78
3817,11:42:30,77
3818,11:42:40,76
3819,11:42:50,73
3820,11:43:00,74
3821,11:43:15,74
3822,11:43:20,74
3823,11:43:30,76
3824,11:43:45,75
3825,11:44:00,76
3826,11:44:15,76
3827,11:44:30,76
3828,11:44:45,76
3829,11:45:00,76
3830,11:45:15,76
3831,11:45:30,75
3832,11:45:35,76
3833,11:45:40,76
3834,11:45:45,76
3835,13:25:00,96
3836,13:25:05,109
3837,13:25:10,107
3838,13:25:15,100
3839,13:25:30,100
3840,13:25:40,102
3841,13:25:45,101
3842,13:25:50,95
3843,13:26:05,94
3844,13:26:10,93
3845,13:26:15,92
3846,13:26:30,94
3847,13:26:35,93
3848,13:26:40,92
3849,13:26:45,90
3850,13:26:50,88
3851,13:26:55,85
3852,13:27:05,84
3853,13:27:10,83
3854,13:27:15,84
3855,13:27:20,85
3856,13:27:25,85
3857,13:27:40,85
3858,13:27:55,83
3859,13:28:05,81
3860,13:28:10,80
3861,13:28:15,81
3862,13:28:25,79
3863,13:28:35,81
3864,13:28:45,83
3865,13:29:00,84
3866,13:29:05,85
3867,13:29:10,88
3868,13:29:15,92
3869,13:29:20,94
3870,13:29:25,93
3871,13:29:30,91
3872,13:29:35,92
3873,13:29:40,94
3874,13:29:45,97
3875,13:29:50,100
3876,13:29:55,96
3877,13:30:05,97
3878,13:30:20,97
3879,13:30:25,98
3880,13:30:30,99
3881,13:30:35,100
3882,13:30:45,103
3883,13:30:50,104
3884,13:31:00,107
3885,13:31:05,108
3886,13:31:10,110
3887,13:31:15,112
3888,13:31:25,111
3889,13:31:30,109
3890,13:31:40,109
3891,13:31:45,108
3892,13:31:50,110
3893,13:31:55,112
3894,13:32:00,106
3895,13:32:05,103
3896,13:32:15,98
3897,13:32:20,96
3898,13:32:25,94
3899,13:32:30,95
3900,13:32:35,97
3901,13:32:40,98
3902,13:32:50,96
3903,13:32:55,92
3904,13:33:00,94
3905,13:33:10,91
3906,13:33:15,90
3907,13:33:20,89
3908,13:33:25,93
3909,13:33:30,95
3910,13:33:35,96
3911,13:33:40,93
3912,13:33:45,95
3913,13:33:50,96
3914,13:33:55,99
3915,13:34:00,99
3916,13:34:05,100
3917,13:34:10,101
3918,13:34:15,102
3919,13:34:20,104
3920,13:34:25,105
3921,13:34:30,104
3922,13:34:35,105
3923,13:34:40,106
3924,13:34:45,105
3925,13:34:55,105
3926,13:35:00,104
3927,13:35:15,102
3928,13:35:25,103
3929,13:35:40,103
3930,13:35:50,104
3931,13:35:55,107
3932,13:36:10,107
3933,13:36:15,105
3934,13:36:30,103
3935,13:36:45,102
3936,13:36:50,100
3937,13:36:55,95
3938,13:37:05,94
3939,13:37:15,93
3940,13:37:20,92
3941,13:37:30,93
3942,13:37:35,91
3943,13:37:50,89
3944,13:37:55,88
3945,13:38:00,89
3946,13:38:05,91
3947,13:38:20,87
3948,13:38:25,89
3949,13:38:30,90
3950,13:38:45,92
3951,13:39:00,92
3952,13:39:05,90
3953,13:39:10,92
3954,13:39:20,91
3955,13:39:25,92
3956,13:39:30,91
3957,13:39:35,90
3958,13:39:40,90
3959,13:39:55,90
3960,13:40:00,91
3961,13:40:05,90
3962,13:40:10,87
3963,13:40:20,86
3964,13:40:25,86
3965,13:40:35,84
3966,13:40:40,81
3967,13:40:45,80
3968,13:40:50,79
3969,13:40:55,78
3970,13:41:00,77
3971,13:41:10,76
3972,13:41:15,75
3973,13:41:20,75
3974,13:41:25,75
3975,13:41:30,74
3976,13:41:40,74
3977,13:41:50,73
3978,13:42:00,70
3979,13:42:15,70
3980,13:42:20,74
3981,13:42:25,74
3982,13:42:30,74
3983,13:42:40,66
3984,13:42:50,67
3985,13:43:00,64
3986,13:43:10,62
3987,13:43:20,61
3988,13:43:30,62
3989,13:43:40,63
3990,13:43:45,63
3991,13:43:50,66
3992,13:44:00,66
3993,13:44:15,66
3994,13:44:30,66
3995,13:44:40,64
3996,13:44:50,63
3997,13:45:05,63
3998,13:45:10,60
3999,13:45:20,64
4000,13:45:30,61
4001,13:45:40,62
4002,13:45:55,62
4003,13:46:00,61
4004,13:46:15,61
4005,13:46:30,62
4006,13:46:40,63
4007,13:46:50,64
4008,13:47:00,71
4009,13:47:10,64
4010,13:47:15,62
4011,13:47:20,63
4012,13:47:30,64
4013,13:47:40,64
4014,13:47:50,64
4015,13:48:05,64
4016,13:48:10,65
4017,13:48:15,66
4018,13:48:20,69
4019,13:48:25,70
4020,13:48:30,69
4021,13:48:40,74
4022,13:48:50,68
4023,13:49:00,64
4024,13:49:10,65
4025,13:49:25,65
4026,13:49:35,64
4027,13:49:50,65
4028,13:50:00,66
4029,13:50:10,71
4030,13:50:20,66
4031,13:50:25,65
4032,13:50:35,66
4033,13:50:50,66
4034,13:50:55,65
4035,13:51:00,66
4036,13:51:05,65
4037,13:51:20,62
4038,13:51:35,62
4039,13:51:50,63
4040,13:52:00,68
4041,13:52:05,67
4042,13:52:10,66
4043,13:52:20,64
4044,13:52:35,64
4045,13:52:40,65
4046,13:52:45,64
4047,13:53:00,65
4048,13:53:10,64
4049,13:53:20,63
4050,13:53:30,62
4051,13:53:35,63
4052,13:53:45,66
4053,13:54:00,66
4054,13:54:15,66
4055,13:54:30,65
4056,13:54:40,64
4057,13:54:55,63
4058,13:55:00,62
4059,13:55:15,62
4060,13:55:25,64
4061,13:55:30,65
4062,13:55:40,64
4063,13:55:50,63
4064,13:56:05,63
4065,13:56:10,62
4066,13:56:20,63
4067,13:56:25,63
4068,13:56:30,63
4069,13:56:40,62
4070,13:56:55,62
4071,13:57:10,62
4072,13:57:15,62
4073,13:57:25,61
4074,13:57:30,62
4075,13:57:45,61
4076,13:57:50,60
4077,13:57:55,61
4078,13:58:10,61
4079,13:58:15,60
4080,13:58:20,61
4081,13:58:35,61
4082,13:58:40,58
4083,13:58:50,57
4084,13:59:00,58
4085,13:59:15,58
4086,13:59:20,59
4087,13:59:25,60
4088,13:59:30,61
4089,13:59:40,61
4090,13:59:50,61
4091,14:00:00,62
4092,14:00:15,62
4093,14:00:20,60
4094,14:00:25,59
4095,14:00:30,60
4096,14:00:40,59
4097,14:00:50,64
4098,14:01:00,66
4099,14:01:10,64
4100,14:01:20,59
4101,14:01:30,57
4102,14:01:45,57
4103,14:01:50,58
4104,14:02:05,58
4105,14:02:20,59
4106,14:02:30,60
4107,14:02:35,61
4108,14:02:50,61
4109,14:03:00,60
4110,14:03:10,62
4111,14:03:15,61
4112,14:03:20,60
4113,14:03:25,59
4114,14:03:30,58
4115,14:03:40,57
4116,14:03:55,57
4117,14:04:10,58
4118,14:04:15,60
4119,14:04:20,61
4120,14:04:30,63
4121,14:04:35,61
4122,14:04:50,61
4123,14:05:00,59
4124,14:05:10,59
4125,14:05:25,59
4126,14:05:30,59
4127,14:05:45,59
4128,14:05:50,58
4129,14:06:05,58
4130,14:06:10,57
4131,14:06:20,60
4132,14:06:30,60
4133,14:06:45,61
4134,14:07:00,60
4135,14:07:10,61
4136,14:07:20,60
4137,14:07:30,61
4138,14:07:45,61
4139,14:08:00,62
4140,14:08:05,61
4141,14:08:10,61
4142,14:08:15,62
4143,14:08:30,62
4144,14:08:45,62
4145,14:08:50,71
4146,14:09:00,70
4147,14:09:05,69
4148,14:09:10,68
4149,14:09:15,67
4150,14:09:20,67
4151,14:09:30,64
4152,14:09:40,65
4153,14:09:50,60
4154,14:10:00,58
4155,14:10:15,57
4156,14:10:30,58
4157,14:10:40,57
4158,14:10:45,58
4159,14:11:00,59
4160,14:11:15,58
4161,14:11:30,57
4162,14:11:40,62
4163,14:11:50,60
4164,14:12:00,58
4165,14:12:10,57
4166,14:12:20,57
4167,14:12:30,64
4168,14:12:40,60
4169,14:12:45,60
4170,14:12:50,59
4171,14:13:05,59
4172,14:13:15,60
4173,14:13:30,60
4174,14:13:45,60
4175,14:14:00,61
4176,14:14:05,60
4177,14:14:15,59
4178,14:14:20,60
4179,14:14:25,60
4180,14:14:30,59
4181,14:14:45,59
4182,14:14:55,58
4183,14:15:05,59
4184,14:15:20,60
4185,14:15:30,59
4186,14:15:40,58
4187,14:15:45,59
4188,14:16:00,59
4189,14:16:05,60
4190,14:16:10,59
4191,14:16:25,59
4192,14:16:30,66
4193,14:16:35,67
4194,14:16:50,68
4195,14:17:05,68
4196,14:17:10,66
4197,14:17:20,66
4198,14:17:30,65
4199,14:17:45,64
4200,14:18:00,63
4201,14:18:10,62
